> from tabulate import tabulate
> print tabulate(sp500, headers='keys', tablefmt='psql', showindex=False)

(then grab it all and seperate by the find-all on the '\n' to seperate the rows)


+---------+---------+---------+---------+------------------+-------------+----------------+
|    Open |    High |     Low |   Close |           Volume |   Dividends |   Stock Splits |
|    7.78 |    7.78 |    7.78 |    7.78 |      0           |           0 |              0 |
|    7.62 |    7.62 |    7.62 |    7.62 |      0           |           0 |              0 |
|    7.53 |    7.53 |    7.53 |    7.53 |      0           |           0 |              0 |
|    7.5  |    7.5  |    7.5  |    7.5  |      0           |           0 |              0 |
|    8.12 |    8.12 |    8.12 |    8.12 |      0           |           0 |              0 |
|    8.5  |    8.5  |    8.5  |    8.5  |      0           |           0 |              0 |
|    8.84 |    8.84 |    8.84 |    8.84 |      0           |           0 |              0 |
|    8.48 |    8.48 |    8.48 |    8.48 |      0           |           0 |              0 |
|    8.71 |    8.71 |    8.71 |    8.71 |      0           |           0 |              0 |
|    8.72 |    8.72 |    8.72 |    8.72 |      0           |           0 |              0 |
|    8.22 |    8.22 |    8.22 |    8.22 |      0           |           0 |              0 |
|    8.43 |    8.43 |    8.43 |    8.43 |      0           |           0 |              0 |
|    8.35 |    8.35 |    8.35 |    8.35 |      0           |           0 |              0 |
|    8.34 |    8.34 |    8.34 |    8.34 |      0           |           0 |              0 |
|    8.29 |    8.29 |    8.29 |    8.29 |      0           |           0 |              0 |
|    8.35 |    8.35 |    8.35 |    8.35 |      0           |           0 |              0 |
|    8.71 |    8.71 |    8.71 |    8.71 |      0           |           0 |              0 |
|    8.71 |    8.71 |    8.71 |    8.71 |      0           |           0 |              0 |
|    8.72 |    8.72 |    8.72 |    8.72 |      0           |           0 |              0 |
|    8.82 |    8.82 |    8.82 |    8.82 |      0           |           0 |              0 |
|    8.98 |    8.98 |    8.98 |    8.98 |      0           |           0 |              0 |
|    8.81 |    8.81 |    8.81 |    8.81 |      0           |           0 |              0 |
|    8.73 |    8.73 |    8.73 |    8.73 |      0           |           0 |              0 |
|    8.52 |    8.52 |    8.52 |    8.52 |      0           |           0 |              0 |
|    8.31 |    8.31 |    8.31 |    8.31 |      0           |           0 |              0 |
|    8.31 |    8.31 |    8.31 |    8.31 |      0           |           0 |              0 |
|    8.11 |    8.11 |    8.11 |    8.11 |      0           |           0 |              0 |
|    8.28 |    8.28 |    8.28 |    8.28 |      0           |           0 |              0 |
|    8.02 |    8.02 |    8.02 |    8.02 |      0           |           0 |              0 |
|    8.06 |    8.06 |    8.06 |    8.06 |      0           |           0 |              0 |
|    8.05 |    8.05 |    8.05 |    8.05 |      0           |           0 |              0 |
|    7.94 |    7.94 |    7.94 |    7.94 |      0           |           0 |              0 |
|    7.86 |    7.86 |    7.86 |    7.86 |      0           |           0 |              0 |
|    7.59 |    7.59 |    7.59 |    7.59 |      0           |           0 |              0 |
|    7.58 |    7.58 |    7.58 |    7.58 |      0           |           0 |              0 |
|    7.74 |    7.74 |    7.74 |    7.74 |      0           |           0 |              0 |
|    7.31 |    7.31 |    7.31 |    7.31 |      0           |           0 |              0 |
|    7.18 |    7.18 |    7.18 |    7.18 |      0           |           0 |              0 |
|    7.06 |    7.06 |    7.06 |    7.06 |      0           |           0 |              0 |
|    6.73 |    6.73 |    6.73 |    6.73 |      0           |           0 |              0 |
|    6.53 |    6.53 |    6.53 |    6.53 |      0           |           0 |              0 |
|    6.46 |    6.46 |    6.46 |    6.46 |      0           |           0 |              0 |
|    6.26 |    6.26 |    6.26 |    6.26 |      0           |           0 |              0 |
|    6.07 |    6.07 |    6.07 |    6.07 |      0           |           0 |              0 |
|    6.06 |    6.06 |    6.06 |    6.06 |      0           |           0 |              0 |
|    5.98 |    5.98 |    5.98 |    5.98 |      0           |           0 |              0 |
|    6.25 |    6.25 |    6.25 |    6.25 |      0           |           0 |              0 |
|    6.42 |    6.42 |    6.42 |    6.42 |      0           |           0 |              0 |
|    6.12 |    6.12 |    6.12 |    6.12 |      0           |           0 |              0 |
|    6.03 |    6.03 |    6.03 |    6.03 |      0           |           0 |              0 |
|    6.03 |    6.03 |    6.03 |    6.03 |      0           |           0 |              0 |
|    6.24 |    6.24 |    6.24 |    6.24 |      0           |           0 |              0 |
|    5.96 |    5.96 |    5.96 |    5.96 |      0           |           0 |              0 |
|    6.03 |    6.03 |    6.03 |    6.03 |      0           |           0 |              0 |
|    6.12 |    6.12 |    6.12 |    6.12 |      0           |           0 |              0 |
|    6.27 |    6.27 |    6.27 |    6.27 |      0           |           0 |              0 |
|    6.03 |    6.03 |    6.03 |    6.03 |      0           |           0 |              0 |
|    5.83 |    5.83 |    5.83 |    5.83 |      0           |           0 |              0 |
|    5.74 |    5.74 |    5.74 |    5.74 |      0           |           0 |              0 |
|    5.66 |    5.66 |    5.66 |    5.66 |      0           |           0 |              0 |
|    5.74 |    5.74 |    5.74 |    5.74 |      0           |           0 |              0 |
|    5.68 |    5.68 |    5.68 |    5.68 |      0           |           0 |              0 |
|    6.09 |    6.09 |    6.09 |    6.09 |      0           |           0 |              0 |
|    5.96 |    5.96 |    5.96 |    5.96 |      0           |           0 |              0 |
|    6.01 |    6.01 |    6.01 |    6.01 |      0           |           0 |              0 |
|    6    |    6    |    6    |    6    |      0           |           0 |              0 |
|    5.8  |    5.8  |    5.8  |    5.8  |      0           |           0 |              0 |
|    5.6  |    5.6  |    5.6  |    5.6  |      0           |           0 |              0 |
|    5.61 |    5.61 |    5.61 |    5.61 |      0           |           0 |              0 |
|    5.59 |    5.59 |    5.59 |    5.59 |      0           |           0 |              0 |
|    5.45 |    5.45 |    5.45 |    5.45 |      0           |           0 |              0 |
|    5.48 |    5.48 |    5.48 |    5.48 |      0           |           0 |              0 |
|    5.48 |    5.48 |    5.48 |    5.48 |      0           |           0 |              0 |
|    5.43 |    5.43 |    5.43 |    5.43 |      0           |           0 |              0 |
|    5.21 |    5.21 |    5.21 |    5.21 |      0           |           0 |              0 |
|    5.03 |    5.03 |    5.03 |    5.03 |      0           |           0 |              0 |
|    5.11 |    5.11 |    5.11 |    5.11 |      0           |           0 |              0 |
|    4.83 |    4.83 |    4.83 |    4.83 |      0           |           0 |              0 |
|    4.47 |    4.47 |    4.47 |    4.47 |      0           |           0 |              0 |
|    4.4  |    4.4  |    4.4  |    4.4  |      0           |           0 |              0 |
|    4.64 |    4.64 |    4.64 |    4.64 |      0           |           0 |              0 |
|    4.89 |    4.89 |    4.89 |    4.89 |      0           |           0 |              0 |
|    5.07 |    5.07 |    5.07 |    5.07 |      0           |           0 |              0 |
|    4.85 |    4.85 |    4.85 |    4.85 |      0           |           0 |              0 |
|    4.57 |    4.57 |    4.57 |    4.57 |      0           |           0 |              0 |
|    4.57 |    4.57 |    4.57 |    4.57 |      0           |           0 |              0 |
|    4.92 |    4.92 |    4.92 |    4.92 |      0           |           0 |              0 |
|    4.82 |    4.82 |    4.82 |    4.82 |      0           |           0 |              0 |
|    4.94 |    4.94 |    4.94 |    4.94 |      0           |           0 |              0 |
|    5.12 |    5.12 |    5.12 |    5.12 |      0           |           0 |              0 |
|    5.12 |    5.12 |    5.12 |    5.12 |      0           |           0 |              0 |
|    4.83 |    4.83 |    4.83 |    4.83 |      0           |           0 |              0 |
|    4.89 |    4.89 |    4.89 |    4.89 |      0           |           0 |              0 |
|    4.77 |    4.77 |    4.77 |    4.77 |      0           |           0 |              0 |
|    4.77 |    4.77 |    4.77 |    4.77 |      0           |           0 |              0 |
|    4.8  |    4.8  |    4.8  |    4.8  |      0           |           0 |              0 |
|    4.6  |    4.6  |    4.6  |    4.6  |      0           |           0 |              0 |
|    4.44 |    4.44 |    4.44 |    4.44 |      0           |           0 |              0 |
|    4.44 |    4.44 |    4.44 |    4.44 |      0           |           0 |              0 |
|    4.51 |    4.51 |    4.51 |    4.51 |      0           |           0 |              0 |
|    4.43 |    4.43 |    4.43 |    4.43 |      0           |           0 |              0 |
|    4.6  |    4.6  |    4.6  |    4.6  |      0           |           0 |              0 |
|    4.5  |    4.5  |    4.5  |    4.5  |      0           |           0 |              0 |
|    4.6  |    4.6  |    4.6  |    4.6  |      0           |           0 |              0 |
|    4.45 |    4.45 |    4.45 |    4.45 |      0           |           0 |              0 |
|    4.41 |    4.41 |    4.41 |    4.41 |      0           |           0 |              0 |
|    4.6  |    4.6  |    4.6  |    4.6  |      0           |           0 |              0 |
|    4.6  |    4.6  |    4.6  |    4.6  |      0           |           0 |              0 |
|    4.82 |    4.82 |    4.82 |    4.82 |      0           |           0 |              0 |
|    4.79 |    4.79 |    4.79 |    4.79 |      0           |           0 |              0 |
|    4.93 |    4.93 |    4.93 |    4.93 |      0           |           0 |              0 |
|    4.8  |    4.8  |    4.8  |    4.8  |      0           |           0 |              0 |
|    4.78 |    4.78 |    4.78 |    4.78 |      0           |           0 |              0 |
|    4.93 |    4.93 |    4.93 |    4.93 |      0           |           0 |              0 |
|    5.05 |    5.05 |    5.05 |    5.05 |      0           |           0 |              0 |
|    5.2  |    5.2  |    5.2  |    5.2  |      0           |           0 |              0 |
|    5.48 |    5.48 |    5.48 |    5.48 |      0           |           0 |              0 |
|    5.4  |    5.4  |    5.4  |    5.4  |      0           |           0 |              0 |
|    5.67 |    5.67 |    5.67 |    5.67 |      0           |           0 |              0 |
|    5.85 |    5.85 |    5.85 |    5.85 |      0           |           0 |              0 |
|    6.03 |    6.03 |    6.03 |    6.03 |      0           |           0 |              0 |
|    6.11 |    6.11 |    6.11 |    6.11 |      0           |           0 |              0 |
|    5.87 |    5.87 |    5.87 |    5.87 |      0           |           0 |              0 |
|    6.39 |    6.39 |    6.39 |    6.39 |      0           |           0 |              0 |
|    6.52 |    6.52 |    6.52 |    6.52 |      0           |           0 |              0 |
|    6.8  |    6.8  |    6.8  |    6.8  |      0           |           0 |              0 |
|    7.43 |    7.43 |    7.43 |    7.43 |      0           |           0 |              0 |
|    7.39 |    7.39 |    7.39 |    7.39 |      0           |           0 |              0 |
|    7.65 |    7.65 |    7.65 |    7.65 |      0           |           0 |              0 |
|    7.61 |    7.61 |    7.61 |    7.61 |      0           |           0 |              0 |
|    7    |    7    |    7    |    7    |      0           |           0 |              0 |
|    7.44 |    7.44 |    7.44 |    7.44 |      0           |           0 |              0 |
|    7.68 |    7.68 |    7.68 |    7.68 |      0           |           0 |              0 |
|    7.51 |    7.51 |    7.51 |    7.51 |      0           |           0 |              0 |
|    7.6  |    7.6  |    7.6  |    7.6  |      0           |           0 |              0 |
|    7.53 |    7.53 |    7.53 |    7.53 |      0           |           0 |              0 |
|    7.77 |    7.77 |    7.77 |    7.77 |      0           |           0 |              0 |
|    8.15 |    8.15 |    8.15 |    8.15 |      0           |           0 |              0 |
|    8.33 |    8.33 |    8.33 |    8.33 |      0           |           0 |              0 |
|    8.26 |    8.26 |    8.26 |    8.26 |      0           |           0 |              0 |
|    8.39 |    8.39 |    8.39 |    8.39 |      0           |           0 |              0 |
|    8.58 |    8.58 |    8.58 |    8.58 |      0           |           0 |              0 |
|    8.47 |    8.47 |    8.47 |    8.47 |      0           |           0 |              0 |
|    8.39 |    8.39 |    8.39 |    8.39 |      0           |           0 |              0 |
|    8.47 |    8.47 |    8.47 |    8.47 |      0           |           0 |              0 |
|    8.84 |    8.84 |    8.84 |    8.84 |      0           |           0 |              0 |
|    8.91 |    8.91 |    8.91 |    8.91 |      0           |           0 |              0 |
|    9.31 |    9.31 |    9.31 |    9.31 |      0           |           0 |              0 |
|    8.97 |    8.97 |    8.97 |    8.97 |      0           |           0 |              0 |
|    8.75 |    8.75 |    8.75 |    8.75 |      0           |           0 |              0 |
|    8.15 |    8.15 |    8.15 |    8.15 |      0           |           0 |              0 |
|    7.8  |    7.8  |    7.8  |    7.8  |      0           |           0 |              0 |
|    7.35 |    7.35 |    7.35 |    7.35 |      0           |           0 |              0 |
|    7.66 |    7.66 |    7.66 |    7.66 |      0           |           0 |              0 |
|    7.57 |    7.57 |    7.57 |    7.57 |      0           |           0 |              0 |
|    7.34 |    7.34 |    7.34 |    7.34 |      0           |           0 |              0 |
|    7.62 |    7.62 |    7.62 |    7.62 |      0           |           0 |              0 |
|    8.52 |    8.52 |    8.52 |    8.52 |      0           |           0 |              0 |
|    8.26 |    8.26 |    8.26 |    8.26 |      0           |           0 |              0 |
|    8.4  |    8.4  |    8.4  |    8.4  |      0           |           0 |              0 |
|    8.04 |    8.04 |    8.04 |    8.04 |      0           |           0 |              0 |
|    8.13 |    8.13 |    8.13 |    8.13 |      0           |           0 |              0 |
|    8.36 |    8.36 |    8.36 |    8.36 |      0           |           0 |              0 |
|    8.1  |    8.1  |    8.1  |    8.1  |      0           |           0 |              0 |
|    8.08 |    8.08 |    8.08 |    8.08 |      0           |           0 |              0 |
|    8.06 |    8.06 |    8.06 |    8.06 |      0           |           0 |              0 |
|    8.05 |    8.05 |    8.05 |    8.05 |      0           |           0 |              0 |
|    7.39 |    7.39 |    7.39 |    7.39 |      0           |           0 |              0 |
|    7.43 |    7.43 |    7.43 |    7.43 |      0           |           0 |              0 |
|    7.02 |    7.02 |    7.02 |    7.02 |      0           |           0 |              0 |
|    6.42 |    6.42 |    6.42 |    6.42 |      0           |           0 |              0 |
|    6.88 |    6.88 |    6.88 |    6.88 |      0           |           0 |              0 |
|    6.67 |    6.67 |    6.67 |    6.67 |      0           |           0 |              0 |
|    7.13 |    7.13 |    7.13 |    7.13 |      0           |           0 |              0 |
|    7    |    7    |    7    |    7    |      0           |           0 |              0 |
|    7.13 |    7.13 |    7.13 |    7.13 |      0           |           0 |              0 |
|    7.4  |    7.4  |    7.4  |    7.4  |      0           |           0 |              0 |
|    7.23 |    7.23 |    7.23 |    7.23 |      0           |           0 |              0 |
|    6.82 |    6.82 |    6.82 |    6.82 |      0           |           0 |              0 |
|    6.83 |    6.83 |    6.83 |    6.83 |      0           |           0 |              0 |
|    6.76 |    6.76 |    6.76 |    6.76 |      0           |           0 |              0 |
|    6.89 |    6.89 |    6.89 |    6.89 |      0           |           0 |              0 |
|    6.95 |    6.95 |    6.95 |    6.95 |      0           |           0 |              0 |
|    7.09 |    7.09 |    7.09 |    7.09 |      0           |           0 |              0 |
|    6.96 |    6.96 |    6.96 |    6.96 |      0           |           0 |              0 |
|    6.76 |    6.76 |    6.76 |    6.76 |      0           |           0 |              0 |
|    6.52 |    6.52 |    6.52 |    6.52 |      0           |           0 |              0 |
|    6.48 |    6.48 |    6.48 |    6.48 |      0           |           0 |              0 |
|    6.88 |    6.88 |    6.88 |    6.88 |      0           |           0 |              0 |
|    7.24 |    7.24 |    7.24 |    7.24 |      0           |           0 |              0 |
|    6.92 |    6.92 |    6.92 |    6.92 |      0           |           0 |              0 |
|    7.44 |    7.44 |    7.44 |    7.44 |      0           |           0 |              0 |
|    7.68 |    7.68 |    7.68 |    7.68 |      0           |           0 |              0 |
|    7.43 |    7.43 |    7.43 |    7.43 |      0           |           0 |              0 |
|    7.43 |    7.43 |    7.43 |    7.43 |      0           |           0 |              0 |
|    7.2  |    7.2  |    7.2  |    7.2  |      0           |           0 |              0 |
|    7.15 |    7.15 |    7.15 |    7.15 |      0           |           0 |              0 |
|    7.13 |    7.13 |    7.13 |    7.13 |      0           |           0 |              0 |
|    7.2  |    7.2  |    7.2  |    7.2  |      0           |           0 |              0 |
|    7.17 |    7.17 |    7.17 |    7.17 |      0           |           0 |              0 |
|    6.85 |    6.85 |    6.85 |    6.85 |      0           |           0 |              0 |
|    6.78 |    6.78 |    6.78 |    6.78 |      0           |           0 |              0 |
|    6.8  |    6.8  |    6.8  |    6.8  |      0           |           0 |              0 |
|    6.78 |    6.78 |    6.78 |    6.78 |      0           |           0 |              0 |
|    6.55 |    6.55 |    6.55 |    6.55 |      0           |           0 |              0 |
|    6.73 |    6.73 |    6.73 |    6.73 |      0           |           0 |              0 |
|    6.47 |    6.47 |    6.47 |    6.47 |      0           |           0 |              0 |
|    6.54 |    6.54 |    6.54 |    6.54 |      0           |           0 |              0 |
|    6.87 |    6.87 |    6.87 |    6.87 |      0           |           0 |              0 |
|    6.89 |    6.89 |    6.89 |    6.89 |      0           |           0 |              0 |
|    6.89 |    6.89 |    6.89 |    6.89 |      0           |           0 |              0 |
|    7.08 |    7.08 |    7.08 |    7.08 |      0           |           0 |              0 |
|    7.07 |    7.07 |    7.07 |    7.07 |      0           |           0 |              0 |
|    6.99 |    6.99 |    6.99 |    6.99 |      0           |           0 |              0 |
|    7.12 |    7.12 |    7.12 |    7.12 |      0           |           0 |              0 |
|    7.05 |    7.05 |    7.05 |    7.05 |      0           |           0 |              0 |
|    7    |    7    |    7    |    7    |      0           |           0 |              0 |
|    6.97 |    6.97 |    6.97 |    6.97 |      0           |           0 |              0 |
|    6.82 |    6.82 |    6.82 |    6.82 |      0           |           0 |              0 |
|    6.8  |    6.8  |    6.8  |    6.8  |      0           |           0 |              0 |
|    6.57 |    6.57 |    6.57 |    6.57 |      0           |           0 |              0 |
|    6.57 |    6.57 |    6.57 |    6.57 |      0           |           0 |              0 |
|    6.61 |    6.61 |    6.61 |    6.61 |      0           |           0 |              0 |
|    6.6  |    6.6  |    6.6  |    6.6  |      0           |           0 |              0 |
|    6.75 |    6.75 |    6.75 |    6.75 |      0           |           0 |              0 |
|    6.92 |    6.92 |    6.92 |    6.92 |      0           |           0 |              0 |
|    6.83 |    6.83 |    6.83 |    6.83 |      0           |           0 |              0 |
|    7.15 |    7.15 |    7.15 |    7.15 |      0           |           0 |              0 |
|    7.12 |    7.12 |    7.12 |    7.12 |      0           |           0 |              0 |
|    7.23 |    7.23 |    7.23 |    7.23 |      0           |           0 |              0 |
|    7.13 |    7.13 |    7.13 |    7.13 |      0           |           0 |              0 |
|    7.34 |    7.34 |    7.34 |    7.34 |      0           |           0 |              0 |
|    7.32 |    7.32 |    7.32 |    7.32 |      0           |           0 |              0 |
|    7.23 |    7.23 |    7.23 |    7.23 |      0           |           0 |              0 |
|    7.25 |    7.25 |    7.25 |    7.25 |      0           |           0 |              0 |
|    7.06 |    7.06 |    7.06 |    7.06 |      0           |           0 |              0 |
|    7.08 |    7.08 |    7.08 |    7.08 |      0           |           0 |              0 |
|    6.95 |    6.95 |    6.95 |    6.95 |      0           |           0 |              0 |
|    6.98 |    6.98 |    6.98 |    6.98 |      0           |           0 |              0 |
|    7.06 |    7.06 |    7.06 |    7.06 |      0           |           0 |              0 |
|    7.03 |    7.03 |    7.03 |    7.03 |      0           |           0 |              0 |
|    6.98 |    6.98 |    6.98 |    6.98 |      0           |           0 |              0 |
|    7.1  |    7.1  |    7.1  |    7.1  |      0           |           0 |              0 |
|    7.05 |    7.05 |    7.05 |    7.05 |      0           |           0 |              0 |
|    7.04 |    7.04 |    7.04 |    7.04 |      0           |           0 |              0 |
|    6.98 |    6.98 |    6.98 |    6.98 |      0           |           0 |              0 |
|    6.94 |    6.94 |    6.94 |    6.94 |      0           |           0 |              0 |
|    6.67 |    6.67 |    6.67 |    6.67 |      0           |           0 |              0 |
|    6.55 |    6.55 |    6.55 |    6.55 |      0           |           0 |              0 |
|    6.53 |    6.53 |    6.53 |    6.53 |      0           |           0 |              0 |
|    6.48 |    6.48 |    6.48 |    6.48 |      0           |           0 |              0 |
|    6.54 |    6.54 |    6.54 |    6.54 |      0           |           0 |              0 |
|    6.62 |    6.62 |    6.62 |    6.62 |      0           |           0 |              0 |
|    6.76 |    6.76 |    6.76 |    6.76 |      0           |           0 |              0 |
|    6.66 |    6.66 |    6.66 |    6.66 |      0           |           0 |              0 |
|    6.32 |    6.32 |    6.32 |    6.32 |      0           |           0 |              0 |
|    6.28 |    6.28 |    6.28 |    6.28 |      0           |           0 |              0 |
|    6.13 |    6.13 |    6.13 |    6.13 |      0           |           0 |              0 |
|    6.23 |    6.23 |    6.23 |    6.23 |      0           |           0 |              0 |
|    6    |    6    |    6    |    6    |      0           |           0 |              0 |
|    5.96 |    5.96 |    5.96 |    5.96 |      0           |           0 |              0 |
|    5.68 |    5.68 |    5.68 |    5.68 |      0           |           0 |              0 |
|    5.9  |    5.9  |    5.9  |    5.9  |      0           |           0 |              0 |
|    5.53 |    5.53 |    5.53 |    5.53 |      0           |           0 |              0 |
|    5.66 |    5.66 |    5.66 |    5.66 |      0           |           0 |              0 |
|    5.77 |    5.77 |    5.77 |    5.77 |      0           |           0 |              0 |
|    5.65 |    5.65 |    5.65 |    5.65 |      0           |           0 |              0 |
|    5.84 |    5.84 |    5.84 |    5.84 |      0           |           0 |              0 |
|    6.81 |    6.81 |    6.81 |    6.81 |      0           |           0 |              0 |
|    6.93 |    6.93 |    6.93 |    6.93 |      0           |           0 |              0 |
|    6.63 |    6.63 |    6.63 |    6.63 |      0           |           0 |              0 |
|    6.5  |    6.5  |    6.5  |    6.5  |      0           |           0 |              0 |
|    6.2  |    6.2  |    6.2  |    6.2  |      0           |           0 |              0 |
|    6.12 |    6.12 |    6.12 |    6.12 |      0           |           0 |              0 |
|    6.25 |    6.25 |    6.25 |    6.25 |      0           |           0 |              0 |
|    6.25 |    6.25 |    6.25 |    6.25 |      0           |           0 |              0 |
|    6.09 |    6.09 |    6.09 |    6.09 |      0           |           0 |              0 |
|    6.21 |    6.21 |    6.21 |    6.21 |      0           |           0 |              0 |
|    6.07 |    6.07 |    6.07 |    6.07 |      0           |           0 |              0 |
|    6.05 |    6.05 |    6.05 |    6.05 |      0           |           0 |              0 |
|    5.85 |    5.85 |    5.85 |    5.85 |      0           |           0 |              0 |
|    5.87 |    5.87 |    5.87 |    5.87 |      0           |           0 |              0 |
|    5.9  |    5.9  |    5.9  |    5.9  |      0           |           0 |              0 |
|    5.95 |    5.95 |    5.95 |    5.95 |      0           |           0 |              0 |
|    6.05 |    6.05 |    6.05 |    6.05 |      0           |           0 |              0 |
|    6.12 |    6.12 |    6.12 |    6.12 |      0           |           0 |              0 |
|    6.54 |    6.54 |    6.54 |    6.54 |      0           |           0 |              0 |
|    6.51 |    6.51 |    6.51 |    6.51 |      0           |           0 |              0 |
|    6.41 |    6.41 |    6.41 |    6.41 |      0           |           0 |              0 |
|    6.67 |    6.67 |    6.67 |    6.67 |      0           |           0 |              0 |
|    6.53 |    6.53 |    6.53 |    6.53 |      0           |           0 |              0 |
|    6.66 |    6.66 |    6.66 |    6.66 |      0           |           0 |              0 |
|    7.14 |    7.14 |    7.14 |    7.14 |      0           |           0 |              0 |
|    7.82 |    7.82 |    7.82 |    7.82 |      0           |           0 |              0 |
|    7.44 |    7.44 |    7.44 |    7.44 |      0           |           0 |              0 |
|    7.91 |    7.91 |    7.91 |    7.91 |      0           |           0 |              0 |
|    7.72 |    7.72 |    7.72 |    7.72 |      0           |           0 |              0 |
|    7.77 |    7.77 |    7.77 |    7.77 |      0           |           0 |              0 |
|    7.7  |    7.7  |    7.7  |    7.7  |      0           |           0 |              0 |
|    7.83 |    7.83 |    7.83 |    7.83 |      0           |           0 |              0 |
|    8.43 |    8.43 |    8.43 |    8.43 |      0           |           0 |              0 |
|    8.46 |    8.46 |    8.46 |    8.46 |      0           |           0 |              0 |
|    8.41 |    8.41 |    8.41 |    8.41 |      0           |           0 |              0 |
|    8.65 |    8.65 |    8.65 |    8.65 |      0           |           0 |              0 |
|    8.74 |    8.74 |    8.74 |    8.74 |      0           |           0 |              0 |
|    8.34 |    8.34 |    8.34 |    8.34 |      0           |           0 |              0 |
|    8.4  |    8.4  |    8.4  |    8.4  |      0           |           0 |              0 |
|    8.82 |    8.82 |    8.82 |    8.82 |      0           |           0 |              0 |
|    9.07 |    9.07 |    9.07 |    9.07 |      0           |           0 |              0 |
|    9.03 |    9.03 |    9.03 |    9.03 |      0           |           0 |              0 |
|    8.68 |    8.68 |    8.68 |    8.68 |      0           |           0 |              0 |
|    8.85 |    8.85 |    8.85 |    8.85 |      0           |           0 |              0 |
|    8.94 |    8.94 |    8.94 |    8.94 |      0           |           0 |              0 |
|    8.89 |    8.89 |    8.89 |    8.89 |      0           |           0 |              0 |
|    8.82 |    8.82 |    8.82 |    8.82 |      0           |           0 |              0 |
|    8.64 |    8.64 |    8.64 |    8.64 |      0           |           0 |              0 |
|    8.96 |    8.96 |    8.96 |    8.96 |      0           |           0 |              0 |
|    9.15 |    9.15 |    9.15 |    9.15 |      0           |           0 |              0 |
|    9.08 |    9.08 |    9.08 |    9.08 |      0           |           0 |              0 |
|    9.34 |    9.34 |    9.34 |    9.34 |      0           |           0 |              0 |
|    9.78 |    9.78 |    9.78 |    9.78 |      0           |           0 |              0 |
|    9.64 |    9.64 |    9.64 |    9.64 |      0           |           0 |              0 |
|    9.74 |    9.74 |    9.74 |    9.74 |      0           |           0 |              0 |
|   10.13 |   10.13 |   10.13 |   10.13 |      0           |           0 |              0 |
|   10.07 |   10.07 |   10.07 |   10.07 |      0           |           0 |              0 |
|   10.04 |   10.04 |   10.04 |   10.04 |      0           |           0 |              0 |
|   10.22 |   10.22 |   10.22 |   10.22 |      0           |           0 |              0 |
|   10.31 |   10.31 |   10.31 |   10.31 |      0           |           0 |              0 |
|   10.41 |   10.41 |   10.41 |   10.41 |      0           |           0 |              0 |
|   10.89 |   10.89 |   10.89 |   10.89 |      0           |           0 |              0 |
|   10.57 |   10.57 |   10.57 |   10.57 |      0           |           0 |              0 |
|   10.47 |   10.47 |   10.47 |   10.47 |      0           |           0 |              0 |
|    9.74 |    9.74 |    9.74 |    9.74 |      0           |           0 |              0 |
|    9.81 |    9.81 |    9.81 |    9.81 |      0           |           0 |              0 |
|   10.68 |   10.68 |   10.68 |   10.68 |      0           |           0 |              0 |
|   10.52 |   10.52 |   10.52 |   10.52 |      0           |           0 |              0 |
|   10.58 |   10.58 |   10.58 |   10.58 |      0           |           0 |              0 |
|   10.22 |   10.22 |   10.22 |   10.22 |      0           |           0 |              0 |
|   10.56 |   10.56 |   10.56 |   10.56 |      0           |           0 |              0 |
|   10.87 |   10.87 |   10.87 |   10.87 |      0           |           0 |              0 |
|   10.98 |   10.98 |   10.98 |   10.98 |      0           |           0 |              0 |
|   10.84 |   10.84 |   10.84 |   10.84 |      0           |           0 |              0 |
|   10.74 |   10.74 |   10.74 |   10.74 |      0           |           0 |              0 |
|   10.91 |   10.91 |   10.91 |   10.91 |      0           |           0 |              0 |
|   11.62 |   11.62 |   11.62 |   11.62 |      0           |           0 |              0 |
|   11.55 |   11.55 |   11.55 |   11.55 |      0           |           0 |              0 |
|   11.85 |   11.85 |   11.85 |   11.85 |      0           |           0 |              0 |
|   11.96 |   11.96 |   11.96 |   11.96 |      0           |           0 |              0 |
|   11.86 |   11.86 |   11.86 |   11.86 |      0           |           0 |              0 |
|   11.71 |   11.71 |   11.71 |   11.71 |      0           |           0 |              0 |
|   11.87 |   11.87 |   11.87 |   11.87 |      0           |           0 |              0 |
|   12    |   12    |   12    |   12    |      0           |           0 |              0 |
|   11.85 |   11.85 |   11.85 |   11.85 |      0           |           0 |              0 |
|   12.01 |   12.01 |   12.01 |   12.01 |      0           |           0 |              0 |
|   12.2  |   12.2  |   12.2  |   12.2  |      0           |           0 |              0 |
|   11.6  |   11.6  |   11.6  |   11.6  |      0           |           0 |              0 |
|   10.57 |   10.57 |   10.57 |   10.57 |      0           |           0 |              0 |
|    9.65 |    9.65 |    9.65 |    9.65 |      0           |           0 |              0 |
|   10.5  |   10.5  |   10.5  |   10.5  |      0           |           0 |              0 |
|   10.32 |   10.32 |   10.32 |   10.32 |      0           |           0 |              0 |
|   10.59 |   10.59 |   10.59 |   10.59 |      0           |           0 |              0 |
|   10.68 |   10.68 |   10.68 |   10.68 |      0           |           0 |              0 |
|   10.43 |   10.43 |   10.43 |   10.43 |      0           |           0 |              0 |
|    9.95 |    9.95 |    9.95 |    9.95 |      0           |           0 |              0 |
|   10.25 |   10.25 |   10.25 |   10.25 |      0           |           0 |              0 |
|   10.49 |   10.49 |   10.49 |   10.49 |      0           |           0 |              0 |
