+---------------------+---------+---------+---------+---------+----------------+----------+---------------+
|                     |    Open |    High |     Low |   Close |   Daily_Change |   Target |   Predictions |
| 2020-08-12 00:00:00 | 3355.46 | 3387.89 | 3355.46 | 3380.35 |    0.0074178   |        0 |             0 |
| 2020-08-11 00:00:00 | 3370.34 | 3381.01 | 3326.44 | 3333.69 |   -0.0108743   |        1 |             0 |
| 2020-08-10 00:00:00 | 3356.04 | 3363.29 | 3335.44 | 3360.47 |    0.00131999  |        0 |             0 |
| 2020-08-07 00:00:00 | 3340.05 | 3352.54 | 3328.72 | 3351.28 |    0.00336222  |        1 |             0 |
| 2020-08-06 00:00:00 | 3323.17 | 3351.03 | 3318.14 | 3349.16 |    0.00782084  |        1 |             0 |
| 2020-08-05 00:00:00 | 3317.37 | 3330.77 | 3317.37 | 3327.77 |    0.00313498  |        1 |             0 |
| 2020-08-04 00:00:00 | 3289.92 | 3306.84 | 3286.37 | 3306.51 |    0.0050427   |        1 |             0 |
| 2020-08-03 00:00:00 | 3288.26 | 3302.73 | 3284.53 | 3294.61 |    0.00193114  |        1 |             0 |
| 2020-07-31 00:00:00 | 3270.45 | 3272.17 | 3220.26 | 3271.12 |    0.000204916 |        1 |             0 |
| 2020-07-30 00:00:00 | 3231.76 | 3250.92 | 3204.13 | 3246.22 |    0.00447433  |        1 |             0 |
| 2020-07-29 00:00:00 | 3227.22 | 3264.74 | 3227.22 | 3258.44 |    0.00967395  |        0 |             0 |
| 2020-07-28 00:00:00 | 3234.27 | 3243.72 | 3216.17 | 3218.44 |   -0.00489448  |        1 |             0 |
| 2020-07-27 00:00:00 | 3219.84 | 3241.43 | 3214.25 | 3239.41 |    0.00607789  |        0 |             0 |
| 2020-07-24 00:00:00 | 3218.58 | 3227.26 | 3200.05 | 3215.63 |   -0.000916614 |        1 |             0 |
| 2020-07-23 00:00:00 | 3271.64 | 3279.99 | 3222.66 | 3235.66 |   -0.0109975   |        0 |             0 |
| 2020-07-22 00:00:00 | 3254.86 | 3279.32 | 3253.1  | 3276.02 |    0.00650102  |        0 |             0 |
| 2020-07-21 00:00:00 | 3268.52 | 3277.29 | 3247.77 | 3257.3  |   -0.00343274  |        1 |             0 |
| 2020-07-20 00:00:00 | 3224.29 | 3258.61 | 3215.16 | 3251.84 |    0.00854453  |        1 |             0 |
| 2020-07-17 00:00:00 | 3224.21 | 3233.52 | 3205.65 | 3224.73 |    0.000161286 |        1 |             0 |
| 2020-07-16 00:00:00 | 3208.36 | 3220.39 | 3198.59 | 3215.57 |    0.00224724  |        1 |             0 |
| 2020-07-15 00:00:00 | 3225.98 | 3238.28 | 3200.76 | 3226.56 |    0.000179815 |        0 |             0 |
| 2020-07-14 00:00:00 | 3141.11 | 3200.95 | 3127.66 | 3197.52 |    0.0179586   |        1 |             0 |
| 2020-07-13 00:00:00 | 3205.08 | 3235.32 | 3149.43 | 3155.22 |   -0.0155566   |        1 |             0 |
| 2020-07-10 00:00:00 | 3152.47 | 3186.82 | 3136.22 | 3185.04 |    0.0103316   |        0 |             0 |
| 2020-07-09 00:00:00 | 3176.17 | 3179.78 | 3115.7  | 3152.05 |   -0.00759401  |        1 |             0 |
| 2020-07-08 00:00:00 | 3153.07 | 3171.8  | 3136.53 | 3169.94 |    0.0053503   |        0 |             0 |
| 2020-07-07 00:00:00 | 3166.44 | 3184.15 | 3142.93 | 3145.32 |   -0.00666991  |        1 |             0 |
| 2020-07-06 00:00:00 | 3155.29 | 3182.59 | 3155.29 | 3179.72 |    0.00774253  |        0 |             0 |
| 2020-07-02 00:00:00 | 3143.64 | 3165.81 | 3124.52 | 3130.01 |   -0.0043357   |        1 |             0 |
| 2020-07-01 00:00:00 | 3105.92 | 3128.44 | 3101.17 | 3115.86 |    0.0032004   |        1 |             1 |
| 2020-06-30 00:00:00 | 3050.2  | 3111.51 | 3047.83 | 3100.29 |    0.0164219   |        1 |             0 |
| 2020-06-29 00:00:00 | 3018.59 | 3053.89 | 2999.74 | 3053.24 |    0.0114788   |        1 |             0 |
| 2020-06-26 00:00:00 | 3073.2  | 3073.73 | 3004.63 | 3009.05 |   -0.020874    |        1 |             1 |
| 2020-06-25 00:00:00 | 3046.6  | 3086.25 | 3024.01 | 3083.76 |    0.0121972   |        0 |             0 |
| 2020-06-24 00:00:00 | 3114.4  | 3115.01 | 3032.13 | 3050.33 |   -0.0205721   |        1 |             0 |
| 2020-06-23 00:00:00 | 3138.7  | 3154.9  | 3127.12 | 3131.29 |   -0.00236082  |        0 |             0 |
| 2020-06-22 00:00:00 | 3094.42 | 3120.92 | 3079.39 | 3117.86 |    0.00757499  |        1 |             0 |
| 2020-06-19 00:00:00 | 3140.29 | 3155.53 | 3083.11 | 3097.74 |   -0.0135497   |        1 |             0 |
| 2020-06-18 00:00:00 | 3101.64 | 3120    | 3093.51 | 3115.34 |    0.00441708  |        0 |             0 |
| 2020-06-17 00:00:00 | 3136.13 | 3141.16 | 3108.03 | 3113.49 |   -0.00721905  |        1 |             0 |
| 2020-06-16 00:00:00 | 3131    | 3153.45 | 3076.06 | 3124.74 |   -0.00199936  |        0 |             0 |
| 2020-06-15 00:00:00 | 2993.76 | 3079.76 | 2965.66 | 3066.59 |    0.0243273   |        1 |             0 |
| 2020-06-12 00:00:00 | 3071.04 | 3088.42 | 2984.47 | 3041.31 |   -0.00968075  |        1 |             0 |
| 2020-06-11 00:00:00 | 3123.53 | 3123.53 | 2999.49 | 3002.1  |   -0.0388759   |        1 |             0 |
| 2020-06-10 00:00:00 | 3213.42 | 3223.27 | 3181.49 | 3190.14 |   -0.00724463  |        0 |             0 |
| 2020-06-09 00:00:00 | 3213.32 | 3222.71 | 3193.11 | 3207.18 |   -0.00191084  |        0 |             0 |
| 2020-06-08 00:00:00 | 3199.92 | 3233.13 | 3196    | 3232.39 |    0.0101471   |        0 |             0 |
| 2020-06-05 00:00:00 | 3163.84 | 3211.72 | 3163.84 | 3193.93 |    0.00951055  |        1 |             0 |
| 2020-06-04 00:00:00 | 3111.56 | 3128.91 | 3090.41 | 3112.35 |    0.000253904 |        1 |             0 |
| 2020-06-03 00:00:00 | 3098.9  | 3130.94 | 3098.9  | 3122.87 |    0.00773507  |        0 |             0 |
| 2020-06-02 00:00:00 | 3064.78 | 3081.07 | 3051.64 | 3080.82 |    0.00523367  |        1 |             0 |
| 2020-06-01 00:00:00 | 3038.78 | 3062.18 | 3031.54 | 3055.73 |    0.00557788  |        1 |             0 |
| 2020-05-29 00:00:00 | 3025.17 | 3049.17 | 2998.61 | 3044.31 |    0.00632696  |        1 |             0 |
| 2020-05-28 00:00:00 | 3046.61 | 3068.67 | 3023.4  | 3029.73 |   -0.00554063  |        1 |             0 |
| 2020-05-27 00:00:00 | 3015.65 | 3036.25 | 2969.75 | 3036.13 |    0.00679123  |        0 |             0 |
| 2020-05-26 00:00:00 | 3004.08 | 3021.72 | 2988.17 | 2991.77 |   -0.00409778  |        1 |             0 |
| 2020-05-22 00:00:00 | 2948.05 | 2956.76 | 2933.59 | 2955.45 |    0.0025101   |        1 |             0 |
| 2020-05-21 00:00:00 | 2969.95 | 2978.5  | 2938.57 | 2948.51 |   -0.00721896  |        1 |             0 |
| 2020-05-20 00:00:00 | 2953.63 | 2980.29 | 2953.63 | 2971.61 |    0.0060875   |        0 |             0 |
| 2020-05-19 00:00:00 | 2948.59 | 2964.21 | 2922.35 | 2922.94 |   -0.00869912  |        1 |             0 |
| 2020-05-18 00:00:00 | 2913.86 | 2968.09 | 2913.86 | 2953.91 |    0.0137446   |        0 |             0 |
| 2020-05-15 00:00:00 | 2829.95 | 2865.01 | 2816.78 | 2863.7  |    0.011926    |        1 |             0 |
| 2020-05-14 00:00:00 | 2794.54 | 2852.8  | 2766.64 | 2852.5  |    0.0207404   |        1 |             1 |
| 2020-05-13 00:00:00 | 2865.86 | 2874.14 | 2793.15 | 2820    |   -0.0160022   |        1 |             1 |
| 2020-05-12 00:00:00 | 2939.5  | 2945.82 | 2869.59 | 2870.12 |   -0.0236026   |        0 |             0 |
| 2020-05-11 00:00:00 | 2915.46 | 2944.25 | 2903.44 | 2930.19 |    0.00505237  |        0 |             1 |
| 2020-05-08 00:00:00 | 2908.83 | 2932.16 | 2902.88 | 2929.8  |    0.00720907  |        1 |             0 |
| 2020-05-07 00:00:00 | 2878.26 | 2901.92 | 2876.48 | 2881.19 |    0.00101795  |        1 |             1 |
| 2020-05-06 00:00:00 | 2883.14 | 2891.11 | 2847.65 | 2848.42 |   -0.0120424   |        1 |             1 |
| 2020-05-05 00:00:00 | 2868.88 | 2898.23 | 2863.55 | 2868.44 |   -0.00015335  |        0 |             1 |
| 2020-05-04 00:00:00 | 2815.01 | 2844.24 | 2797.85 | 2842.74 |    0.00985076  |        1 |             1 |
| 2020-05-01 00:00:00 | 2869.09 | 2869.09 | 2821.61 | 2830.71 |   -0.0133771   |        1 |             1 |
| 2020-04-30 00:00:00 | 2930.91 | 2930.91 | 2892.47 | 2912.43 |   -0.0063052   |        0 |             0 |
| 2020-04-29 00:00:00 | 2918.46 | 2954.86 | 2912.16 | 2939.51 |    0.00721272  |        0 |             0 |
| 2020-04-28 00:00:00 | 2909.96 | 2921.15 | 2860.71 | 2863.39 |   -0.0160037   |        1 |             1 |
| 2020-04-27 00:00:00 | 2854.65 | 2887.72 | 2852.89 | 2878.48 |    0.00834781  |        0 |             0 |
| 2020-04-24 00:00:00 | 2812.64 | 2842.71 | 2791.76 | 2836.74 |    0.0085685   |        1 |             1 |
| 2020-04-23 00:00:00 | 2810.42 | 2844.9  | 2794.26 | 2797.8  |   -0.00449039  |        1 |             1 |
| 2020-04-22 00:00:00 | 2787.89 | 2815.1  | 2775.95 | 2799.31 |    0.00409635  |        0 |             1 |
| 2020-04-21 00:00:00 | 2784.81 | 2785.54 | 2727.1  | 2736.56 |   -0.0173261   |        1 |             1 |
| 2020-04-20 00:00:00 | 2845.62 | 2868.98 | 2820.43 | 2823.16 |   -0.0078929   |        0 |             1 |
| 2020-04-17 00:00:00 | 2842.43 | 2879.22 | 2830.88 | 2874.56 |    0.0113038   |        0 |             0 |
| 2020-04-16 00:00:00 | 2799.34 | 2806.51 | 2764.32 | 2799.55 |    7.50037e-05 |        1 |             1 |
| 2020-04-15 00:00:00 | 2795.64 | 2801.88 | 2761.54 | 2783.36 |   -0.00439248  |        1 |             1 |
| 2020-04-14 00:00:00 | 2805.1  | 2851.85 | 2805.1  | 2846.06 |    0.014602    |        0 |             0 |
| 2020-04-13 00:00:00 | 2782.46 | 2782.46 | 2721.17 | 2761.63 |   -0.00748621  |        1 |             1 |
| 2020-04-09 00:00:00 | 2776.99 | 2818.57 | 2762.36 | 2789.82 |    0.00462014  |        0 |             0 |
| 2020-04-08 00:00:00 | 2685    | 2760.75 | 2663.3  | 2749.98 |    0.0242011   |        1 |             0 |
| 2020-04-07 00:00:00 | 2738.65 | 2756.89 | 2657.67 | 2659.41 |   -0.028934    |        1 |             0 |
| 2020-04-06 00:00:00 | 2578.28 | 2676.85 | 2574.57 | 2663.68 |    0.0331228   |        0 |             0 |
| 2020-04-03 00:00:00 | 2514.92 | 2538.18 | 2459.96 | 2488.65 |   -0.0104457   |        1 |             1 |
| 2020-04-02 00:00:00 | 2458.54 | 2533.22 | 2455.79 | 2526.9  |    0.0278051   |        0 |             1 |
| 2020-04-01 00:00:00 | 2498.08 | 2522.75 | 2447.49 | 2470.5  |   -0.0110405   |        1 |             1 |
| 2020-03-31 00:00:00 | 2614.69 | 2641.39 | 2571.15 | 2584.59 |   -0.0115118   |        0 |             1 |
| 2020-03-30 00:00:00 | 2558.98 | 2631.8  | 2545.28 | 2626.65 |    0.0264441   |        0 |             0 |
| 2020-03-27 00:00:00 | 2555.87 | 2615.91 | 2520.02 | 2541.47 |   -0.00563415  |        1 |             0 |
| 2020-03-26 00:00:00 | 2501.29 | 2637.01 | 2500.72 | 2630.07 |    0.0514854   |        0 |             0 |
| 2020-03-25 00:00:00 | 2457.77 | 2571.42 | 2407.53 | 2475.56 |    0.00723828  |        1 |             0 |
| 2020-03-24 00:00:00 | 2344.44 | 2449.71 | 2344.44 | 2447.33 |    0.0438869   |        1 |             0 |
| 2020-03-23 00:00:00 | 2290.71 | 2300.73 | 2191.86 | 2237.4  |   -0.0232723   |        1 |             1 |
| 2020-03-20 00:00:00 | 2431.94 | 2453.01 | 2295.56 | 2304.92 |   -0.0522299   |        0 |             1 |
| 2020-03-19 00:00:00 | 2393.48 | 2466.97 | 2319.78 | 2409.39 |    0.00664719  |        0 |             1 |
| 2020-03-18 00:00:00 | 2436.5  | 2453.57 | 2280.52 | 2398.1  |   -0.0157603   |        1 |             1 |
| 2020-03-17 00:00:00 | 2425.66 | 2553.93 | 2367.04 | 2529.19 |    0.0426812   |        0 |             1 |
| 2020-03-16 00:00:00 | 2508.59 | 2562.98 | 2380.94 | 2386.13 |   -0.0488163   |        1 |             1 |
| 2020-03-13 00:00:00 | 2569.99 | 2711.33 | 2492.37 | 2711.02 |    0.0548757   |        0 |             1 |
| 2020-03-12 00:00:00 | 2630.86 | 2660.95 | 2478.86 | 2480.64 |   -0.0570993   |        1 |             1 |
| 2020-03-11 00:00:00 | 2825.6  | 2825.6  | 2707.22 | 2741.38 |   -0.0298061   |        0 |             1 |
| 2020-03-10 00:00:00 | 2813.48 | 2882.59 | 2734    | 2882.23 |    0.0244359   |        0 |             1 |
| 2020-03-09 00:00:00 | 2863.89 | 2863.89 | 2734.43 | 2746.56 |   -0.0409687   |        1 |             1 |
| 2020-03-06 00:00:00 | 2954.2  | 2985.93 | 2901.54 | 2972.37 |    0.00615062  |        0 |             1 |
| 2020-03-05 00:00:00 | 3075.7  | 3083.04 | 2999.83 | 3023.94 |   -0.0168287   |        0 |             1 |
| 2020-03-04 00:00:00 | 3045.75 | 3130.97 | 3034.38 | 3130.12 |    0.0277009   |        0 |             0 |
| 2020-03-03 00:00:00 | 3096.46 | 3136.72 | 2976.63 | 3003.37 |   -0.0300633   |        1 |             1 |
| 2020-03-02 00:00:00 | 2974.28 | 3090.96 | 2945.19 | 3090.23 |    0.0389842   |        0 |             1 |
| 2020-02-28 00:00:00 | 2916.9  | 2959.72 | 2855.84 | 2954.22 |    0.0127944   |        1 |             1 |
| 2020-02-27 00:00:00 | 3062.54 | 3097.07 | 2977.39 | 2978.76 |   -0.0273564   |        0 |             1 |
| 2020-02-26 00:00:00 | 3139.9  | 3182.51 | 3108.99 | 3116.39 |   -0.0074875   |        0 |             1 |
| 2020-02-25 00:00:00 | 3238.94 | 3246.99 | 3118.77 | 3128.21 |   -0.0341871   |        0 |             1 |
| 2020-02-24 00:00:00 | 3257.61 | 3259.81 | 3214.65 | 3225.89 |   -0.00973727  |        0 |             0 |
| 2020-02-21 00:00:00 | 3360.5  | 3360.76 | 3328.45 | 3337.75 |   -0.00676983  |        0 |             0 |
| 2020-02-20 00:00:00 | 3380.45 | 3389.15 | 3341.02 | 3373.23 |   -0.0021358   |        0 |             0 |
| 2020-02-19 00:00:00 | 3380.39 | 3393.52 | 3378.83 | 3386.15 |    0.00170395  |        0 |             0 |
| 2020-02-18 00:00:00 | 3369.04 | 3375.01 | 3355.61 | 3370.29 |    0.000371026 |        1 |             0 |
| 2020-02-14 00:00:00 | 3378.08 | 3380.69 | 3366.15 | 3380.16 |    0.000615685 |        0 |             0 |
| 2020-02-13 00:00:00 | 3365.9  | 3385.09 | 3360.52 | 3373.94 |    0.00238867  |        1 |             0 |
| 2020-02-12 00:00:00 | 3370.5  | 3381.47 | 3369.72 | 3379.45 |    0.00265538  |        0 |             0 |
| 2020-02-11 00:00:00 | 3365.87 | 3375.63 | 3352.72 | 3357.75 |   -0.00241249  |        1 |             0 |
| 2020-02-10 00:00:00 | 3318.28 | 3352.26 | 3317.77 | 3352.09 |    0.010189    |        1 |             0 |
| 2020-02-07 00:00:00 | 3335.54 | 3341.42 | 3322.12 | 3327.71 |   -0.00234747  |        1 |             0 |
| 2020-02-06 00:00:00 | 3344.92 | 3347.96 | 3334.39 | 3345.78 |    0.000257138 |        0 |             0 |
| 2020-02-05 00:00:00 | 3324.91 | 3337.58 | 3313.75 | 3334.69 |    0.00294144  |        1 |             0 |
| 2020-02-04 00:00:00 | 3280.61 | 3306.92 | 3280.61 | 3297.59 |    0.00517586  |        1 |             0 |
| 2020-02-03 00:00:00 | 3235.66 | 3268.44 | 3235.66 | 3248.92 |    0.00409809  |        1 |             0 |
| 2020-01-31 00:00:00 | 3282.33 | 3282.33 | 3214.68 | 3225.52 |   -0.0173078   |        1 |             0 |
| 2020-01-30 00:00:00 | 3256.45 | 3285.91 | 3242.8  | 3283.66 |    0.00835571  |        0 |             0 |
| 2020-01-29 00:00:00 | 3289.46 | 3293.47 | 3271.89 | 3273.4  |   -0.00488228  |        1 |             0 |
| 2020-01-28 00:00:00 | 3255.35 | 3285.78 | 3253.22 | 3276.24 |    0.0064171   |        0 |             0 |
| 2020-01-27 00:00:00 | 3247.16 | 3258.85 | 3234.5  | 3243.63 |   -0.00108711  |        1 |             0 |
| 2020-01-24 00:00:00 | 3333.1  | 3333.18 | 3281.53 | 3295.47 |   -0.0112898   |        0 |             0 |
| 2020-01-23 00:00:00 | 3315.77 | 3326.88 | 3301.87 | 3325.54 |    0.00294653  |        0 |             0 |
| 2020-01-22 00:00:00 | 3330.02 | 3337.77 | 3320.04 | 3321.75 |   -0.00248347  |        1 |             0 |
| 2020-01-21 00:00:00 | 3321.03 | 3329.79 | 3316.61 | 3320.79 |   -7.22638e-05 |        1 |             0 |
| 2020-01-17 00:00:00 | 3323.66 | 3329.88 | 3318.86 | 3329.62 |    0.00179327  |        0 |             0 |
| 2020-01-16 00:00:00 | 3302.97 | 3317.11 | 3302.82 | 3316.81 |    0.00419019  |        1 |             0 |
| 2020-01-15 00:00:00 | 3282.27 | 3298.66 | 3280.69 | 3289.29 |    0.00213877  |        1 |             0 |
| 2020-01-14 00:00:00 | 3285.35 | 3294.25 | 3277.19 | 3283.15 |   -0.000669699 |        1 |             0 |
| 2020-01-13 00:00:00 | 3271.13 | 3288.13 | 3268.43 | 3288.13 |    0.00519698  |        0 |             0 |
| 2020-01-10 00:00:00 | 3281.81 | 3282.99 | 3260.86 | 3265.35 |   -0.00501551  |        1 |             0 |
| 2020-01-09 00:00:00 | 3266.03 | 3275.58 | 3263.67 | 3274.7  |    0.00265458  |        0 |             0 |
| 2020-01-08 00:00:00 | 3238.59 | 3267.07 | 3236.67 | 3253.05 |    0.00446489  |        1 |             0 |
| 2020-01-07 00:00:00 | 3241.86 | 3244.91 | 3232.43 | 3237.18 |   -0.00144367  |        1 |             0 |
| 2020-01-06 00:00:00 | 3217.55 | 3246.84 | 3214.64 | 3246.28 |    0.00892915  |        0 |             0 |
| 2020-01-03 00:00:00 | 3226.36 | 3246.15 | 3222.34 | 3234.85 |    0.00263145  |        1 |             0 |
| 2020-01-02 00:00:00 | 3244.67 | 3258.14 | 3235.53 | 3257.85 |    0.0040621   |        0 |             0 |
| 2019-12-31 00:00:00 | 3215.18 | 3231.72 | 3212.03 | 3230.78 |    0.00485201  |        1 |             0 |
| 2019-12-30 00:00:00 | 3240.09 | 3240.92 | 3216.57 | 3221.29 |   -0.00580232  |        1 |             0 |
| 2019-12-27 00:00:00 | 3247.23 | 3247.93 | 3234.37 | 3240.02 |   -0.00222034  |        0 |             0 |
| 2019-12-26 00:00:00 | 3227.2  | 3240.08 | 3227.2  | 3239.91 |    0.00393839  |        1 |             0 |
| 2019-12-24 00:00:00 | 3225.45 | 3226.43 | 3220.51 | 3223.38 |   -0.000641792 |        1 |             0 |
| 2019-12-23 00:00:00 | 3226.05 | 3227.78 | 3222.3  | 3224.01 |   -0.000632364 |        0 |             0 |
| 2019-12-20 00:00:00 | 3223.33 | 3225.65 | 3216.03 | 3221.22 |   -0.000654636 |        1 |             0 |
| 2019-12-19 00:00:00 | 3192.32 | 3205.48 | 3192.32 | 3205.37 |    0.00408795  |        1 |             0 |
| 2019-12-18 00:00:00 | 3195.21 | 3198.48 | 3191.14 | 3191.14 |   -0.0012738   |        1 |             0 |
| 2019-12-17 00:00:00 | 3195.4  | 3198.22 | 3191.03 | 3192.52 |   -0.000901259 |        0 |             0 |
| 2019-12-16 00:00:00 | 3183.63 | 3197.71 | 3183.63 | 3191.45 |    0.00245634  |        1 |             0 |
| 2019-12-13 00:00:00 | 3166.65 | 3182.68 | 3156.51 | 3168.8  |    0.000678997 |        1 |             0 |
| 2019-12-12 00:00:00 | 3141.23 | 3176.28 | 3138.47 | 3168.57 |    0.00870363  |        1 |             0 |
| 2019-12-11 00:00:00 | 3135.75 | 3143.98 | 3133.21 | 3141.63 |    0.00187511  |        1 |             0 |
| 2019-12-10 00:00:00 | 3135.36 | 3142.12 | 3126.09 | 3132.52 |   -0.000905825 |        1 |             0 |
| 2019-12-09 00:00:00 | 3141.86 | 3148.87 | 3135.46 | 3135.96 |   -0.00187792  |        0 |             0 |
| 2019-12-06 00:00:00 | 3134.62 | 3150.6  | 3134.62 | 3145.91 |    0.00360165  |        0 |             0 |
| 2019-12-05 00:00:00 | 3119.21 | 3119.45 | 3103.76 | 3117.43 |   -0.000570667 |        1 |             0 |
| 2019-12-04 00:00:00 | 3103.5  | 3119.38 | 3102.53 | 3112.76 |    0.00298373  |        1 |             0 |
| 2019-12-03 00:00:00 | 3087.41 | 3094.97 | 3070.33 | 3093.2  |    0.00187537  |        1 |             1 |
| 2019-12-02 00:00:00 | 3143.85 | 3144.31 | 3110.78 | 3113.87 |   -0.00953607  |        0 |             1 |
| 2019-11-29 00:00:00 | 3147.18 | 3150.3  | 3139.34 | 3140.98 |   -0.00197     |        0 |             0 |
| 2019-11-27 00:00:00 | 3145.49 | 3154.26 | 3143.41 | 3153.63 |    0.0025878   |        0 |             0 |
| 2019-11-26 00:00:00 | 3134.85 | 3142.69 | 3131    | 3140.52 |    0.00180867  |        1 |             0 |
| 2019-11-25 00:00:00 | 3117.44 | 3133.83 | 3117.44 | 3133.64 |    0.00519656  |        1 |             0 |
| 2019-11-22 00:00:00 | 3111.41 | 3112.87 | 3099.26 | 3110.29 |   -0.000359925 |        1 |             0 |
| 2019-11-21 00:00:00 | 3108.49 | 3110.11 | 3094.55 | 3103.54 |   -0.0015924   |        1 |             0 |
| 2019-11-20 00:00:00 | 3114.66 | 3118.97 | 3091.41 | 3108.46 |   -0.00199057  |        0 |             0 |
| 2019-11-19 00:00:00 | 3127.45 | 3127.64 | 3113.47 | 3120.18 |   -0.00232458  |        0 |             0 |
| 2019-11-18 00:00:00 | 3117.91 | 3124.17 | 3112.06 | 3122.03 |    0.00132144  |        0 |             0 |
| 2019-11-15 00:00:00 | 3107.92 | 3120.46 | 3104.6  | 3120.46 |    0.00403487  |        1 |             0 |
| 2019-11-14 00:00:00 | 3090.75 | 3098.2  | 3083.26 | 3096.63 |    0.00190241  |        1 |             0 |
| 2019-11-13 00:00:00 | 3084.18 | 3098.06 | 3078.8  | 3094.04 |    0.00319699  |        1 |             0 |
| 2019-11-12 00:00:00 | 3089.28 | 3102.61 | 3084.73 | 3091.84 |    0.000828691 |        1 |             0 |
| 2019-11-11 00:00:00 | 3080.33 | 3088.33 | 3075.82 | 3087.01 |    0.00216858  |        1 |             0 |
| 2019-11-08 00:00:00 | 3081.25 | 3093.09 | 3073.58 | 3093.08 |    0.00383938  |        0 |             0 |
| 2019-11-07 00:00:00 | 3087.02 | 3097.77 | 3080.23 | 3085.18 |   -0.000596073 |        1 |             0 |
| 2019-11-06 00:00:00 | 3075.1  | 3078.34 | 3065.89 | 3076.78 |    0.000546301 |        1 |             0 |
| 2019-11-05 00:00:00 | 3080.8  | 3083.95 | 3072.15 | 3074.62 |   -0.00200595  |        1 |             0 |
| 2019-11-04 00:00:00 | 3078.96 | 3085.2  | 3074.87 | 3078.27 |   -0.000224083 |        0 |             0 |
| 2019-11-01 00:00:00 | 3050.72 | 3066.95 | 3050.72 | 3066.91 |    0.00530692  |        1 |             0 |
| 2019-10-31 00:00:00 | 3046.9  | 3046.9  | 3023.19 | 3037.56 |   -0.00306536  |        1 |             0 |
| 2019-10-30 00:00:00 | 3039.74 | 3050.1  | 3025.96 | 3046.77 |    0.00231271  |        0 |             0 |
| 2019-10-29 00:00:00 | 3035.39 | 3047.87 | 3034.81 | 3036.89 |    0.00049417  |        1 |             1 |
| 2019-10-28 00:00:00 | 3032.12 | 3044.08 | 3032.12 | 3039.42 |    0.00240749  |        0 |             0 |
| 2019-10-25 00:00:00 | 3003.32 | 3027.39 | 3001.94 | 3022.55 |    0.00640291  |        1 |             0 |
| 2019-10-24 00:00:00 | 3014.78 | 3016.07 | 3000.42 | 3010.29 |   -0.00148933  |        1 |             0 |
| 2019-10-23 00:00:00 | 2994.01 | 3004.78 | 2991.21 | 3004.52 |    0.00351035  |        1 |             0 |
| 2019-10-22 00:00:00 | 3010.73 | 3014.57 | 2995.04 | 2995.99 |   -0.00489582  |        1 |             1 |
| 2019-10-21 00:00:00 | 2996.48 | 3007.33 | 2995.35 | 3006.72 |    0.00341734  |        0 |             0 |
| 2019-10-18 00:00:00 | 2996.84 | 3000    | 2976.31 | 2986.2  |   -0.00355045  |        1 |             0 |
| 2019-10-17 00:00:00 | 3000.77 | 3008.29 | 2991.79 | 2997.95 |   -0.000939782 |        0 |             0 |
| 2019-10-16 00:00:00 | 2989.68 | 2997.54 | 2985.2  | 2989.69 |    3.34811e-06 |        1 |             1 |
| 2019-10-15 00:00:00 | 2973.61 | 3003.28 | 2973.61 | 2995.68 |    0.0074219   |        0 |             1 |
| 2019-10-14 00:00:00 | 2965.81 | 2972.84 | 2962.94 | 2966.15 |    0.000114587 |        1 |             1 |
| 2019-10-11 00:00:00 | 2963.07 | 2993.28 | 2963.07 | 2970.27 |    0.0024299   |        0 |             1 |
| 2019-10-10 00:00:00 | 2918.55 | 2948.46 | 2917.12 | 2938.13 |    0.00670875  |        1 |             0 |
| 2019-10-09 00:00:00 | 2911.1  | 2929.32 | 2907.41 | 2919.4  |    0.00285109  |        1 |             0 |
| 2019-10-08 00:00:00 | 2920.4  | 2925.47 | 2892.66 | 2893.06 |   -0.00936168  |        1 |             1 |
| 2019-10-07 00:00:00 | 2944.23 | 2959.75 | 2935.68 | 2938.79 |   -0.00184766  |        0 |             1 |
| 2019-10-04 00:00:00 | 2918.56 | 2953.74 | 2918.56 | 2952.01 |    0.0114611   |        0 |             0 |
| 2019-10-03 00:00:00 | 2885.38 | 2911.13 | 2855.94 | 2910.63 |    0.00875101  |        1 |             1 |
| 2019-10-02 00:00:00 | 2924.78 | 2924.78 | 2874.93 | 2887.61 |   -0.0127086   |        1 |             1 |
| 2019-10-01 00:00:00 | 2983.69 | 2992.53 | 2938.7  | 2940.25 |   -0.0145591   |        0 |             1 |
| 2019-09-30 00:00:00 | 2967.07 | 2983.85 | 2967.07 | 2976.74 |    0.00325908  |        0 |             0 |
| 2019-09-27 00:00:00 | 2985.47 | 2987.31 | 2945.53 | 2961.79 |   -0.00793173  |        1 |             1 |
| 2019-09-26 00:00:00 | 2985.73 | 2987.28 | 2963.71 | 2977.62 |   -0.00271621  |        0 |             1 |
| 2019-09-25 00:00:00 | 2968.35 | 2989.82 | 2952.86 | 2984.87 |    0.00556539  |        0 |             0 |
| 2019-09-24 00:00:00 | 3002.43 | 3007.98 | 2957.73 | 2966.6  |   -0.0119336   |        1 |             1 |
| 2019-09-23 00:00:00 | 2983.5  | 2999.15 | 2982.23 | 2991.78 |    0.00277527  |        0 |             1 |
| 2019-09-20 00:00:00 | 3008.42 | 3016.37 | 2984.68 | 2992.07 |   -0.0054347   |        0 |             1 |
| 2019-09-19 00:00:00 | 3010.36 | 3021.99 | 3003.16 | 3006.79 |   -0.00118593  |        0 |             0 |
